html,1
head,1
meta,19
base,1
title,1
link,4
script,15
body,1
div,184
nav,5
ul,5
li,17
a,40
header,3
h1,2
img,20
svg,8
use,14
section,1
noscript,8
p,9
h3,1
em,2
br,1
hr,4
form,1
h2,1
fieldset,1
label,3
input,3
button,1
span,7
time,9
center,1
symbol,14
path,14
