html,1
head,1
script,17
meta,12
link,9
title,1
style,137
body,1
noscript,2
iframe,1
div,81
header,1
nav,2
ul,12
li,68
a,97
button,10
span,81
img,11
form,1
label,1
input,1
main,1
aside,8
section,10
h1,1
h3,4
audio,2
source,3
hr,2
h2,6
p,14
em,1
footer,1
