html,1
head,1
meta,5
title,1
script,21
link,6
noscript,2
img,35
body,1
div,101
nav,1
a,40
button,3
span,23
ul,8
li,33
strong,4
h2,2
p,16
whats-cooking,1
br,2
meals,1
h1,1
h4,1
b,1
i,4
