html,1
head,1
meta,13
script,23
title,1
link,7
style,5
body,1
div,283
ul,51
li,178
a,220
header,1
span,166
img,21
i,40
input,25
label,29
select,1
option,2
form,7
button,2
main,1
h1,2
h2,19
aside,2
noscript,3
section,3
p,15
nav,1
h3,19
em,5
br,2
iframe,1
center,2
table,1
tr,3
td,3
footer,1
hr,1
