html,1
head,1
meta,6
title,1
link,8
script,10
body,1
header,3
section,2
nav,2
div,538
ul,22
li,137
a,149
h2,3
aside,2
img,4
form,1
button,1
span,519
label,1
input,1
article,2
h1,1
hr,1
p,10
strong,2
h4,4
code,178
em,1
table,5
tbody,5
tr,5
td,10
pre,5
footer,1
h3,1
cite,3
