html,1
head,1
meta,50
link,3
script,18
title,1
style,7
body,1
noscript,1
iframe,1
header,1
div,170
a,208
img,17
form,2
h2,4
label,2
input,8
svg,44
use,44
span,196
ul,59
li,219
nav,8
p,50
main,1
section,10
article,1
h1,1
h5,1
h3,11
strong,3
h4,5
footer,1
h6,4
br,5
