html,1
head,1
meta,16
script,7
link,23
title,1
body,1
main,1
div,216
section,4
a,103
span,64
i,4
strong,4
form,2
label,10
input,10
small,2
p,7
h1,3
nav,4
ul,11
li,60
header,1
svg,3
g,6
path,15
polyline,2
button,1
br,2
footer,1
