html,1
head,1
meta,12
link,9
title,1
script,16
style,158
body,1
noscript,2
iframe,1
div,143
header,1
nav,2
ul,13
li,79
a,129
button,15
span,194
img,11
form,1
label,1
input,1
main,1
aside,8
section,16
h1,1
audio,2
source,3
hr,4
h3,6
sup,2
ol,2
h2,12
p,22
strong,2
em,1
footer,1
