html,1
head,1
meta,15
link,29
title,1
script,21
body,1
div,298
header,1
a,212
img,35
span,460
ul,14
li,94
svg,6
g,11
path,6
nav,1
p,92
i,1
form,3
input,6
h1,1
h2,13
em,62
strong,62
h4,3
ol,1
footer,1
sup,1
h5,5
