html,1
head,1
meta,18
script,124
title,2
link,13
noscript,3
body,1
div,728
style,2
span,481
a,530
form,2
button,6
input,17
select,1
option,6
ul,20
li,92
p,38
h5,12
br,65
strong,12
small,6
img,84
section,1
svg,12
g,4
rect,1
text,1
tspan,1
path,33
polygon,4
h2,13
textarea,1
h1,1
time,2
h4,29
h3,14
iframe,1
b,39
table,2
tr,18
td,70
em,1
hr,12
nobr,1
