html,1
head,1
meta,15
link,29
title,1
script,13
body,1
div,112
header,1
a,154
img,28
span,83
ul,14
li,91
svg,3
g,5
path,3
nav,1
p,37
i,1
form,3
input,6
h1,1
h2,4
em,9
strong,2
h4,3
footer,1
sup,1
h5,5
