html,1
head,1
title,1
meta,15
script,23
link,4
style,2
body,1
noscript,2
iframe,1
div,136
p,14
h1,4
br,9
img,21
a,137
ul,15
li,173
nav,1
button,1
span,32
i,13
sup,4
h3,5
h2,1
strong,1
h4,6
h5,4
form,1
input,4
