html,1
head,1
meta,11
script,55
title,2
link,14
style,5
noscript,2
iframe,1
body,1
div,386
header,1
p,9
br,6
hr,5
a,443
button,4
span,142
ul,33
li,181
img,70
svg,1
path,3
form,1
input,5
nav,2
strong,3
h1,1
label,1
h2,60
del,1
ol,1
h5,1
section,1
footer,1
h4,2
h6,4
