html,1
head,1
script,31
meta,7
title,1
link,79
style,4
body,1
noscript,2
div,202
p,23
strong,1
span,118
a,133
button,6
iframe,1
header,1
ul,15
li,111
svg,3
g,3
path,4
circle,2
img,70
form,2
label,1
input,3
nav,1
main,1
h1,6
h2,14
br,3
footer,1
select,1
option,21
