html,1
head,1
meta,32
link,5
title,1
script,14
body,1
div,141
aside,4
input,4
nav,3
ul,13
li,43
label,2
span,59
a,42
form,1
button,6
main,1
style,15
p,14
section,10
picture,14
source,42
img,17
header,1
h1,1
h2,8
figure,4
figcaption,1
br,68
time,3
h3,7
blockquote,2
dl,1
dt,9
dd,9
ol,1
h4,3
footer,1
