html,1
head,1
title,1
link,7
meta,15
script,19
body,1
noscript,1
iframe,2
div,75
ul,26
li,132
a,154
section,9
i,17
span,18
article,7
form,1
input,1
img,4
h1,1
br,6
strong,6
p,15
h2,6
label,2
small,1
h3,2
aside,3
