html,1
head,1
link,10
script,28
meta,8
title,1
style,4
body,1
div,186
a,119
img,16
span,26
b,1
strong,2
form,5
input,22
label,2
br,5
select,2
option,53
button,2
noscript,1
p,5
h4,5
ul,7
li,51
iframe,1
