html,1
head,1
meta,1
title,1
body,1
script,3
style,2
div,14
a,79
img,17
map,2
area,7
ul,11
li,49
i,1
span,8
h1,1
br,11
hr,1
p,1
em,1
table,1
tr,1
td,3
strong,4
dl,4
dt,26
dd,8
