html,1
head,1
meta,18
title,1
link,24
script,33
style,5
body,1
div,114
ul,39
li,27
a,95
header,1
img,3
nav,2
form,1
input,1
button,2
i,7
span,32
section,3
h2,1
main,1
article,32
h3,1
h5,32
footer,1
