html,1
head,1
script,33
meta,23
title,1
link,34
body,1
div,213
ul,5
style,2
a,34
b,4
form,1
label,1
input,4
svg,5
path,5
span,71
button,1
li,33
section,2
h1,1
table,2
tbody,2
tr,16
td,32
img,7
i,14
h3,14
u,14
p,14
nav,2
