html,1
head,1
meta,12
link,9
title,1
script,16
style,176
body,1
noscript,2
iframe,1
div,217
header,1
nav,2
ul,15
li,85
a,139
button,30
span,352
img,11
form,1
label,1
input,1
main,1
aside,8
section,32
h1,1
sup,9
audio,4
source,7
hr,10
h3,10
ol,3
h2,27
p,28
strong,4
em,1
footer,1
