html,1
head,1
meta,15
link,29
title,1
script,22
body,1
div,261
header,1
a,230
img,37
span,413
ul,14
li,94
svg,7
g,13
path,7
nav,1
p,94
i,1
form,3
input,6
h1,1
h2,13
em,63
strong,42
h4,3
ol,1
footer,1
sup,1
h5,5
