html,1
head,1
title,1
meta,24
link,19
script,18
noscript,2
div,127
body,1
a,189
svg,9
use,9
iframe,1
header,2
nav,5
ul,29
li,164
span,63
form,2
label,4
input,4
h2,5
img,14
aside,1
p,14
h1,1
article,1
h3,7
br,14
footer,1
