html,1
head,1
meta,12
title,1
link,5
style,4
script,33
noscript,3
img,64
body,1
div,286
iframe,1
a,105
span,56
svg,25
path,20
ul,6
li,38
text,19
br,4
g,10
p,5
form,2
label,1
input,4
button,4
picture,2
source,2
h1,1
i,6
footer,1
h3,1
defs,2
lineargradient,44
stop,94
h4,3
