html,1
head,1
meta,15
title,1
link,6
style,4
script,40
noscript,3
img,61
body,1
div,206
iframe,1
a,91
span,54
svg,25
path,20
ul,14
li,97
text,19
br,4
g,10
p,20
form,3
label,2
input,11
button,3
i,6
ol,1
h2,11
h1,1
fieldset,1
b,4
h4,5
h3,8
footer,1
defs,2
lineargradient,44
stop,94
