html,1
head,1
meta,21
script,5
link,12
title,1
body,1
noscript,1
iframe,1
div,218
header,9
a,136
span,272
svg,102
use,102
nav,10
h2,21
ul,19
li,84
button,26
main,1
h1,1
p,22
article,17
h4,5
h3,7
ol,1
figure,3
img,4
footer,5
form,2
input,2
