html,1
head,1
meta,12
link,6
title,1
style,5
script,15
body,1
noscript,1
iframe,3
div,116
a,62
img,15
form,1
label,1
input,1
button,2
i,14
span,12
h1,4
nav,1
ul,3
li,20
section,9
p,15
strong,4
h2,6
h4,6
aside,1
br,26
footer,1
address,1
