html,1
head,1
meta,81
link,10
script,14
title,93
body,1
div,42
svg,2
symbol,102
path,165
g,89
defs,9
style,9
circle,12
clippath,1
rect,2
header,1
a,2
img,1
h2,1
section,1
footer,1
span,1
