html,1
head,1
title,1
meta,41
link,8
script,13
body,1
style,1
div,198
span,27
i,18
a,132
header,5
button,15
h2,55
h3,14
nav,7
form,2
label,2
input,2
ol,6
p,80
main,1
section,4
h1,1
ul,11
li,129
article,43
img,43
footer,41
time,43
aside,1
strong,1
